title,image,summary,slug,syllabus,affiliates,tags,tracks,level,provider
How We Remember War and Violence: Theory and Practice,https://view.vzaar.com/15744787/image,"Our memories of conflict are often used against us. Nationalist movements manipulate the story - offering confrontational, harmful perspectives. But there’s a different way.",https://www.futurelearn.com/courses/memory-of-war?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-.6dlUU8Su6sD3V8mjFguag,nan,[],[],[],Beginner/Intermediate,FutureLearn
Could You Be the Next Florence Nightingale?,https://view.vzaar.com/15744787/image,"Some consider Florence Nightingale the founder of modern nursing. Within the scientific community she is credited for initiating nursing training and education programmes, but rarely acknowledged as a social reformer and public health campaigner.",https://www.futurelearn.com/courses/nursing-and-public-health-7004-cpd-01?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-lNJW_6QP.rtzQuoerLLaHQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Understanding and Teaching Evolution,https://view.vzaar.com/15632668/image,Why do lions have long manes but not lionesses? Why do men have beards? Is evolution a fact or a theory?,https://www.futurelearn.com/courses/understanding-evolution?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-dWbMrb9pmbEwjzGDW.WsuQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Social and Digital Media Analytics,https://view.vzaar.com/15901002/image,How can social and digital media help a business improve? How can we get useful data from social and digital media? What are the limitations of such data?,https://www.futurelearn.com/courses/social-digital-media-analytics?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-6YS.AemHIu51hj1c9wBQqA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Developing Your Research Project,https://view.vzaar.com/3028851/image,"Curiosity is one of humanity’s most important characteristics. It has enabled us to make the unknown known, to break barriers and to shine a light on all aspects of life, from our day to day hobbies to the exploration of the stars. Our innate desire to explore is responsible for many of our proudest achievements. This course will help train you to harness your curiosity and use it to undertake your own research projects in a scholarly manner.",https://www.futurelearn.com/courses/research-project?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-f8QF3NAf.iofyXsUJDj_vw,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Science of Nuclear Energy,https://view.vzaar.com/3933347/image,"With the need to reduce carbon emissions around the world, the way we generate our power has to change and nuclear energy is back on the political agenda.",https://www.futurelearn.com/courses/the-science-of-nuclear-energy?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-Y7Sjv_485FBeCxEwDp1sAg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Business Fundamentals: Customer Engagement,https://view.vzaar.com/3933347/image,"When did you last do business with someone you didn’t trust? Or who broke a promise? Building a relationship with your customer involves time, communication and commitment, but the benefits are a sure way to help your business succeed and grow.",https://www.futurelearn.com/courses/customer-engagement?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-EnSHiT1dDoxKuk7TI6E71g,nan,[],[],[],Beginner/Intermediate,FutureLearn
Spanish for Beginners 1: Meeting and Greeting,https://view.vzaar.com/3933347/image,"This free online course is the first of six in the Spanish for Beginners program. It will introduce you to the basic language, so that you are able to:",https://www.futurelearn.com/courses/spanish-for-beginners-1?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-ZLqurhwJ25IaLGutGYuUqQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Using Infection Control to Combat Antimicrobial Resistance,https://view.vzaar.com/11542229/image,This online course will explore the growing problem of antimicrobial-resistant infections in health and social care settings.,https://www.futurelearn.com/courses/infection-control-antimicrobial-resistance?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-xFjcey1SZ6D65b2IXV3RCg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Clinical Supervision: Planning Your Professional Development,https://view.vzaar.com/11542229/image,"This online course will focus on identifying your learning needs as a clinical supervisor or practice educator, and provide advice on creating a personal development plan to address them.",https://www.futurelearn.com/courses/clinical-supervision-professional-development?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-_X2en3EtorPHVh2xgvrj.g,nan,[],[],[],Beginner/Intermediate,FutureLearn
Digital Skills: User Experience,https://view.vzaar.com/12231898/image,"User experience, known as UX, makes a huge difference to whether a digital product, or project, succeeds. On this course, you will learn what UX is and why it’s so important. You’ll learn the foundations of UX design and what distinguishes good from bad UX. You will also explore the UX design process; user research, designing your experience, using your goals and ideas to draw wireframes and then building usable prototypes.",https://www.futurelearn.com/courses/digital-skills-user-experience?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-9lIySV44mUxv2Ahub3M45g,nan,[],[],[],Beginner/Intermediate,FutureLearn
Antisemitism: From Its Origins to the Present,https://view.vzaar.com/12969863/image,"In this course, 50 leading scholars from all over the world will explore questions and issues relating to antisemitism including: what is antisemitism? How has it changed throughout history? Why can it be found among so many diverse cultures, and even among opposing ideologies? What happened to antisemitism after the Holocaust? How is antisemitism expressed today, and what are the main spheres in which it can be found?",https://www.futurelearn.com/courses/antisemitism?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-lr7I5t6QWKwiHKYNiOgD7A,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Science of Learning,https://view.vzaar.com/14368909/image,"What is learning? How does it work? On this course you try and answer these questions, exploring how you can use the science of learning to inform your teaching and support your students’ learning.",https://www.futurelearn.com/courses/science-of-learning?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-3EY1P5ZZEhTmPfEHKIoOhA,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Digital Economy: Finance for Business Growth,https://view.vzaar.com/14368909/image,"Every business needs cash to grow and develop. Some can find enough cash from their operations. Others might need external sources of finance, like a bank loan. So how does a business make robust decisions about borrowing?",https://www.futurelearn.com/courses/finance-for-business-growth?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-hJM5jmI0YwusZml49r6DJw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Finance Fundamentals: Investment Theory and Practice,https://view.vzaar.com/14368909/image,"Research shows that UK households are poor at investment management, with a limited understanding of choices, risks and returns. This could mean that many people cannot afford to retire in future.",https://www.futurelearn.com/courses/investment-theory-and-practice?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-RmRpyyQ2oTGBlro.F9WvQQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Functional Programming in Haskell: Supercharge Your Coding,https://view.vzaar.com/7505152/image,"Do you want to develop software using the latest programming language paradigm? Haskell is a functional programming language, based on formal mathematical principles. As such, it is easy to reason about and develop, and it executes efficiently on modern multicore machines. From investment banks to social networks, everyone is adopting Haskell.",https://www.futurelearn.com/courses/functional-programming-haskell?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-dJ01A7KjZs5SRqxSTGHvcQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Exploring Copyright: History, Culture, Industry",https://view.vzaar.com/8978635/image,"Have you ever thought about how a composer or a writer makes a living? This course will explore the history of creators becoming professionals. You’ll learn how copyright law developed from the idea that an artistic work is the property of its creator. You’ll discover how advances in communication, beginning with the invention of the printing press in the 15th century, have enabled the growth of the creative industries. We’ll also consider why the latest digital technologies present both opportunities and challenges for today’s copyright holders.",https://www.futurelearn.com/courses/exploring-copyright?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-TtDwCsiIZEUvwBkp1w47Ig,nan,[],[],[],Beginner/Intermediate,FutureLearn
How to Succeed in Your EPQ: the Nuts and Bolts of Completing Your Project,https://view.vzaar.com/10464409/image,Thinking about doing an EPQ? Or already undertaking an EPQ and feeling overwhelmed? Or just want to get some tips?,https://www.futurelearn.com/courses/epq-success?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-qF4ESvNKo63yAJX8Uy3EbQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Digital Skills: Retail,https://view.vzaar.com/12300721/image,"Digital technology is transforming the world of retail. You’ll learn about the impact of this transformation, from data transforming customer experiences and operations, to the increasing impact of connected devices and automation.",https://www.futurelearn.com/courses/digital-skills-retail?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-Nc6kHrXPQaciZg4Ly4hP6g,nan,[],[],[],Beginner/Intermediate,FutureLearn
Sustainable Construction and Development,https://view.vzaar.com/15130771/image,Sustainable development meets the needs of the present by carrying out activities that do not compromise future generations’ ability to meet their own needs.,https://www.futurelearn.com/courses/sustainable-construction-development?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-CHDps.H2v2DRRnSAjlFbbQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Irish Lives in War and Revolution: Exploring Ireland's History 1912-1923,https://view.vzaar.com/2340437/image,"How do people experience war and revolution? How does political change, violence, total war, affect life in its most basic ways? Looking at Ireland through war and revolution, this course considers these and other questions about Irish life between 1912 and 1923.",https://www.futurelearn.com/courses/irish-history?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-VKFInCQr4F1oUrA1Ioiqvg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Discovering Your PhD Potential: Writing a Research Proposal,https://view.vzaar.com/10283566/image,"A carefully prepared and thorough research proposal is usually crucial for applications for advanced or doctoral study, and can provide the launchpad for the first stages of that postgraduate study.",https://www.futurelearn.com/courses/research-question?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-za3s9viGAsOIO68hp47lbg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Game Design and Development: A Bit-by-Bit History of Video Game Music,https://view.vzaar.com/10283566/image,"This online course introduces you to video game music and the platforms that define it, focusing on the evolution of the classic 8-bit sound.",https://www.futurelearn.com/courses/video-game-music?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-YD0v.hTlt5VkidnfHYOS2Q,nan,[],[],[],Beginner/Intermediate,FutureLearn
Blended Learning Essentials: Developing Digital Skills,https://view.vzaar.com/13916143/image,"Almost every job now involves a range of digital skills, yet employers report a shortage in skilled new starters. This course will enable you, as a teacher or trainer to develop your learners’ digital skills for successful employment and progress in the modern workplace. Through real-life case studies, resources and practical support you’ll be able to help your learners manage their online identity and digital information required for their work. We’ll show you how to assist learners to create digital content and provide you with tools for communicating effectively and working collaboratively.",https://www.futurelearn.com/courses/blended-learning-digital-skills?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-7L469GWe8XYAyXc1YiSSXA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Food as Medicine: Food and our Genome,https://view.vzaar.com/12948604/image,How does our genome affect our health? Should patients adjust their diets according to their genes? Answer these questions and more with this course designed to give healthcare professionals the latest information on food and genetics.,https://www.futurelearn.com/courses/fam-genome?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-.FbXRjnOThXUghvLAjCHcQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Lancet Maternal Health Series: Global Research and Evidence,https://view.vzaar.com/10812574/image,"Imagine a woman in a remote village, perhaps in Africa or South Asia. She’s giving birth at home with a relative. Without access to drugs or transport, she could die. While maternal deaths have nearly halved in the past 25 years worldwide, thanks to the increased use of maternity services, progress has not been universal.",https://www.futurelearn.com/courses/maternal-health?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-HmbNUNmjM8yzQ0_CRWY05A,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Copyright: Historia, Cultura, Industria",https://view.vzaar.com/8978635/image,"¿Has pensado alguna vez en cómo un compositor o un escritor se ganan la vida? Este curso desmenuza la historia del proceso de profesionalización de los creadores. Verás cómo la legislación sobre copyright se ha desarrollado a partir de la idea de que la obra artística es propiedad de su autor. Descubrirás cómo el avance de la comunicación, a partir de la invención de la imprenta en el siglo 15, derivó en el crecimiento de las industrias creativas. Hablaremos, asimismo, de la tecnología digital para entender por qué ella conlleva oportunidades y retos para los dueños de copyrights.",https://www.futurelearn.com/courses/exploring-copyright-es?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-aLukpyxPcRDgJoYIYmUOCg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Migration and Cities,https://view.vzaar.com/15313707/image,Migration has always played a fundamental role in urban development. Without some form of inward migration – be it international or internal – cities would not develop or grow.,https://www.futurelearn.com/courses/migration-cities?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-thhqPYGnpf12IkqvYW8ELw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Managing Change in a Healthcare Environment,https://view.vzaar.com/15313707/image,"In rapidly changing world, with new healthcare roles emerging and the complexity of care increasing, being able to respond to change is vital.",https://www.futurelearn.com/courses/managing-change-healthcare?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-Oe_4cbEDFsahcD98LTVhvg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Introduction to Emergency Contraception,https://view.vzaar.com/13088777/image,"Emergency contraception can be confusing, with different types available and public understanding sometimes limited. On this course you will master the basics of emergency contraception: learning about the different types of post-coital contraception, exploring clinical guideliness; and working out which type of contraception is appropriate in different situations.",https://www.futurelearn.com/courses/emergency-contraception?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-5.lYvpwfc3U5lL64Z1RPXg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Elements of Renewable Energy,https://view.vzaar.com/2146873/image,"Recently, there’s been growing concern about the sustainability of fossil fuels and nuclear power, which has led to increased interest in renewable energy sources. But many of these natural sources of power have been used for centuries.",https://www.futurelearn.com/courses/elements-renewable-energies?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-3jg9VhTU.zF7zLfbNzkXqA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Identifying Food Fraud,https://view.vzaar.com/4991864/image,"The food industry is one of the most important commercial sectors in the world. Everyone uses it, but how many people abuse it? As we witness the increasing globalisation of the supply chain, a growing challenge is verifying the questionable identity of raw materials in the food we eat.",https://www.futurelearn.com/courses/food-fraud?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-v5rDeExLk4xQC.4ruwNEIQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Managing Behaviour for Learning,https://view.vzaar.com/11366334/image,"With effective behaviour management in your classroom, your learners will gain as a result and you’ll enjoy your teaching more.",https://www.futurelearn.com/courses/managing-behaviour-for-learning?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-QJ2r2VEyK2cyOPYx2NSC_Q,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Copyright: História, Cultura, Indústria",https://view.vzaar.com/8978635/image,"Você já pensou como um compositor ou um escritor ganha a vida? Este curso explora a história do processo de profissionalização dos criadores. Você vai aprender como a legislação sobre copyright se desenvolveu a partir da ideia de que a obra artística é propriedade de seu criador. Você vai descobrir como o avanço na comunicação, a começar pela invenção da máquina de imprimir no século 15, possibilitou o crescimento das indústrias criativas. Vamos tratar também da tecnologia digital e por que ela apresenta oportunidades e desafios para os donos de copyrights.",https://www.futurelearn.com/courses/exploring-copyright-pt?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-XsdD6v5_wtaRLZvE1uTHSA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Creating Apps in the Classroom,https://view.vzaar.com/8978635/image,"There are many educational apps available, but the majority are created by non-educators.",https://www.futurelearn.com/courses/creating-apps-classroom?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-g6tpOzn0bu.oyEenu12iSA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Introduction to Psychology: The Psychology of Personality,https://view.vzaar.com/13908126/image,"On this course, you’ll examine the factors that influence something as complex as your personality. You will explore the work of Freud on the psychodynamic perspective of personality, and consider theories of behaviourism, humanism and personality traits, considering how personality is influenced by the culture of the society in which you were raised.",https://www.futurelearn.com/courses/psychology-personality?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-WV7J.7q.Te2tVVpoYCaJKw,nan,[],[],[],Beginner/Intermediate,FutureLearn
"SMEs and New Markets: Trade, the Chinese Powerhouse and Online Opportunities",https://view.vzaar.com/13908126/image,"Your existing local customers may be reliable, but the opportunity to really turbocharge your business could be found elsewhere - perhaps offshore, in emerging economic powerhouses like China, or out of sight but in easy reach via the internet.",https://www.futurelearn.com/courses/sme-new-markets?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-sybHGrWoq7LIG_XWfpbftg,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Corpus Linguistics: Method, Analysis, Interpretation",https://view.vzaar.com/1550630/image,"This course offers a practical introduction to corpus linguistics, an extremely versatile methodology of language analysis using computers. Over eight weeks, course participants will be equipped with skills necessary for collecting and analysing large digital collections of text (corpora) and introduced to a number of topics demonstrating the use of corpora in areas as diverse as discourse analysis, sociolinguistics, and language learning and teaching.",https://www.futurelearn.com/courses/corpus-linguistics?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-11woPTQfihByjJVkeF5GEQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Big Data: Mathematical Modelling,https://view.vzaar.com/6516800/image,"Mathematics is everywhere, and with the rise of big data it becomes a useful tool when extracting information and analysing large datasets. We begin by explaining how maths underpins many of the tools that are used to manage and analyse big data. We show how very different applied problems can have common mathematical aims, and therefore can be addressed using similar mathematical tools. We then introduce three such tools, based on a linear algebra framework: eigenvalues and eigenvectors for ranking; graph Laplacian for clustering; and singular value decomposition for data compression.",https://www.futurelearn.com/courses/big-data-mathematical-modelling?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-kPpBSCjgEikIEp_yWJvZgw,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Italian for Beginners 1: Meeting, Greeting and Eating",https://view.vzaar.com/6516800/image,"This free online course is the first of six in the Italian for Beginners program. It will introduce you to the basic language, so that you are able to:",https://www.futurelearn.com/courses/italian-for-beginners-1?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-daOWhhHA51XJ7EmjrC718Q,nan,[],[],[],Beginner/Intermediate,FutureLearn
Water Scarcity: Crisis and Response,https://view.vzaar.com/10753745/image,"What happens when water runs out, and why does it occur? How can we ensure an adequate fresh water supply for all?",https://www.futurelearn.com/courses/water-scarcity?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-sqXXxQ49yoK0JoxJxq0v3A,nan,[],[],[],Beginner/Intermediate,FutureLearn
