title,image,summary,slug,syllabus,affiliates,tags,tracks,level,provider
Calculus 1A: Differentiation,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,"At the end of this course, you should have a good sense of the course materials.  This is a short description.
",https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.01.1x%2B2T2017,nan,[],[],[],beginner/intermediate,edX
Calculus 1A: Differentiation,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,"At the end of this course, you should have a good sense of the course materials.  This is a short description.
",https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.01.1x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Calculus 1A: Differentiation,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,"At the end of this course, you should have a good sense of the course materials.  This is a short description.
",https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F18.01.1x%2F2T2015,nan,[],[],[],beginner/intermediate,edX
Calculus 1B: Integration,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.01.2x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
Calculus 1B: Integration,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.01.2x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
Calculus 1B: Integration,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F18.01.2x%2F3T2015,nan,[],[],[],beginner/intermediate,edX
Calculus 1C: Coordinate Systems & Infinite Series,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.01.3x%2B1T2019,nan,[],[],[],beginner/intermediate,edX
Calculus 1C: Coordinate Systems and Infinite Series,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.01.3x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Calculus 1C: Coordinate systems and infinite series,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F18.01.3x%2F1T2016,nan,[],[],[],beginner/intermediate,edX
Introduction to Differential Equations,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.031x%2B1T2017,nan,[],[],[],beginner/intermediate,edX
Differential Equations: 2x2 Systems,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.032x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
Differential Equations: Linear Algebra and NxN Systems of DEs,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.033x%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Differential Equations: Fourier Series and Partial Differential Equations,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.03Fx%2B3T2018,nan,[],[],[],beginner/intermediate,edX
Transfer Functions and the Laplace Transform,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.03Lx%2B2T2017,nan,[],[],[],beginner/intermediate,edX
Complex Analysis with Physical  Applications,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMISiSx%2B18.11x%2B1T2017,nan,[],[],[],beginner/intermediate,edX
Selected chapters of quantum mechanics for modern engineering,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMISISx%2B18.12x%2B1T2017,nan,[],[],[],beginner/intermediate,edX
Fundamentals of statistics,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B18.6501x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
身边的营养学,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=PekingX%2F18000123x%2F2015Q1,nan,[],[],[],beginner/intermediate,edX
健康评估Health Assessment,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B18000201X%2B2015T2,nan,[],[],[],beginner/intermediate,edX
健康评估 | Health Assessment,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B18000201X%2B2T2018,nan,[],[],[],beginner/intermediate,edX
健康评估Health Assessment,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B18000201X%2B3T2016,nan,[],[],[],beginner/intermediate,edX
健康评估Health Assessment,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B18000201X%2B3T2017,nan,[],[],[],beginner/intermediate,edX
新药发现和药物靶点 Drug Discovery and its Target,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APeking%2B18000301x%2B1T2016,nan,[],[],[],beginner/intermediate,edX
新药发现和药物靶点 Drug Discovery and its Target,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APeking%2B18000301x%2B3T2015,nan,[],[],[],beginner/intermediate,edX
Integrated Health Management Strategies for Menopause 更年期综合管理,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=PekingX%2F18001001x%2F2015Q1,nan,[],[],[],beginner/intermediate,edX
The FDA and Prescription Drugs: Current Controversies in Context,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AHarvardX%2B1962USRx%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Krister_Test_Course,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=edX%2F1986%2FKrister_Test_Course,nan,[],[],[],beginner/intermediate,edX
Certificate Test,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AedX%2B199203%2B2016_IT,nan,[],[],[],beginner/intermediate,edX
delete,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AURosarioX%2B1x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Fundamentals of Manufacturing Processes,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.008x%2B3T2016,nan,[],[],[],beginner/intermediate,edX
Fundamentals of Manufacturing Processes,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.008x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
Elements of Structures,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.01x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
Elements of Structures,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.01x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
Elements of Structures,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F2.01x%2F2T2014,nan,[],[],[],beginner/intermediate,edX
Elements of Structures,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.01x_3%2B2T2016,nan,[],[],[],beginner/intermediate,edX
Mechanics of Deformable Structures: Part 1,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.02.1x%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Mechanics of Deformable Structures: Part 1,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.02.1x%2B1T2019,nan,[],[],[],beginner/intermediate,edX
Mechanics of Deformable Structures: Part 2,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.02.2x%2B2T2019,nan,[],[],[],beginner/intermediate,edX
Dynamics,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F2.03_2x%2F3T2014,nan,[],[],[],beginner/intermediate,edX
Dynamics,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F2.03x%2F3T2013,nan,[],[],[],beginner/intermediate,edX
Thermodynamics,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.05x%2B3T2016,nan,[],[],[],beginner/intermediate,edX
Introduction to Computational Thinking and Modelling,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.086x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
Manufacturing Process Control: Variation Modeling and Control,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.830.1x%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Manufacturing Process Control I,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.830.1x%2B1T2019,nan,[],[],[],beginner/intermediate,edX
DELETE,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.830.1x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Manufacturing Process Control II,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.830.2x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
Introduction to Manufacturing Systems,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.854.1x%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Manufacturing Systems I,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.854.1x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Manufacturing Systems II,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.854.2x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
[DELETE]Introduction to Manufacturing Systems,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.854x%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Topics in Engineering Management,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.961.1x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Management in Engineering I,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.961.1x%2B2T2018a,nan,[],[],[],beginner/intermediate,edX
Management in Engineering II,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B2.961.2x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
Principles of Synthetic Biology,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,"20.305x will allow the student to begin to design new biology-based systems.
",https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B20.305x%2B3T2015,nan,[],[],[],beginner/intermediate,edX
Principles of Synthetic Biology,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,"20.305x will allow the student to begin to design new biology-based systems.
",https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B20.305x_2%2B1T2017,nan,[],[],[],beginner/intermediate,edX
Intermediate Chinese Grammar 中级汉语语法,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B20000001x%2B1T2016,nan,[],[],[],beginner/intermediate,edX
Intermediate Chinese grammar 中级汉语语法,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B20000001x%2B2015T1,nan,[],[],[],beginner/intermediate,edX
Intermediate Chinese grammar 中级汉语语法,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B20000001x%2B2015T3,nan,[],[],[],beginner/intermediate,edX
aaa,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B20000001x%2B3T2015,nan,[],[],[],beginner/intermediate,edX
Intermediate Chinese grammar 中级汉语语法,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=PekingX%2F20000001x%2F2015Q1,nan,[],[],[],beginner/intermediate,edX
中级商务汉语 (入职与营销篇) Intermediate business Chinese（Recruitment and Marketing）,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B20000002x%2B2015T3,nan,[],[],[],beginner/intermediate,edX
汉语与文化交际 Chinese Cultural Communication,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B20000003x%2B3T2016,nan,[],[],[],beginner/intermediate,edX
汉语与文化交际 Chinese Cultural Communication,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3APekingX%2B20000003x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
Xi Jinping's Thought on Socialism with Chinese Characteristics for a New era|习近平新时代中国特色社会主义思想,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B2018031901X%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=TsinghuaX%2F20220214.x%2F1T2015,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B20220214x%2B1T2016,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B20220214x%2B1T2017,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits | 电路原理,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B20220214x%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B20220214x%2B2015_T3,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B20220214x%2B3T2016,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits | 电路原理,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B20220214x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=TsinghuaX%2F20220214x%2F3T2014,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits: Part 1,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=TsinghuaX%2F20220332X%2F3T2013,nan,[],[],[],beginner/intermediate,edX
Japanese Culture and Language (I) |日语与日本文化（1）,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B20220332X.1%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Japanese Culture and Language (II) |日语与日本文化（2）,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3ATsinghuaX%2B20220332X.2%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Principles of Electric Circuits: Part 2,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=TsinghuaX%2F20220332_2x%2F1T2014,nan,[],[],[],beginner/intermediate,edX
Architecting Microsoft Azure Solutions,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMicrosoft%2B205x%2B1T2016,nan,[],[],[],beginner/intermediate,edX
Digital Culture/clutter: Life and Death on the Net,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AIsraelX%2B218.4444x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
World Music: Global Rhythms,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B21M.030x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
Mobile Application Experiences Part 1: From a Domain to an App Idea,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B21W.789.1x%2B1T2016,nan,[],[],[],beginner/intermediate,edX
Mobile Application Experiences Part 2: Mobile App Design,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B21W.789.2x%2B1T2016,nan,[],[],[],beginner/intermediate,edX
Mobile Application Experiences Part 3: Building Mobile Apps,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B21W.789.3x%2B1T2016,nan,[],[],[],beginner/intermediate,edX
Mobile Application Experiences Part 4: Understanding Use,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B21W.789.4x%2B1T2016,nan,[],[],[],beginner/intermediate,edX
Mobile Application Experiences Part 5: Reporting Research Findings,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B21W.789.5x%2B2T2016,nan,[],[],[],beginner/intermediate,edX
Building Mobile Experiences,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F21W.789x%2F1T2014,nan,[],[],[],beginner/intermediate,edX
Building Mobile Experiences,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F21W.789x_2%2F1T2015,nan,[],[],[],beginner/intermediate,edX
Mobile Application Experiences,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B21W.789x_4%2B1T2017,nan,[],[],[],beginner/intermediate,edX
"Nuclear Energy: Science, Systems and Society",https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B22.011x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
Sparse Representations in Signal and Image Processing: Fundamentals,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AIsraelX%2B236862.1x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
To delete,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AIsraelX%2B236862.1x%2B2T2018a,nan,[],[],[],beginner/intermediate,edX
Introduction to the Fundamentals of Sparse Representations,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AIsraelX%2B236862.1x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
Sparse Representations in Image Processing: From Theory to Practice,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AIsraelX%2B236862.2x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Sparse Representations: From Theory to Practice,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AIsraelX%2B236862.2x%2B3T2018,nan,[],[],[],beginner/intermediate,edX
"Introduction to Philosophy: God, Knowledge and Consciousness",https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F24.00_1x%2F3T2014,nan,[],[],[],beginner/intermediate,edX
"Introduction to Philosophy: God, Knowledge and Consciousness",https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B24.00x%2B2T2016,nan,[],[],[],beginner/intermediate,edX
"Introduction to Philosophy: God, Knowledge and Consciousness",https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B24.00x%2B2T2017,nan,[],[],[],beginner/intermediate,edX
"Introduction to Philosophy: God, Knowledge and Consciousness",https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B24.00x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
"OLD - Introduction to Philosophy: God, Knowledge and Consciousness",https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=MITx%2F24.00x%2F2013_SOND,nan,[],[],[],beginner/intermediate,edX
Minds and Machines,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B24.09x%2B3T2015,nan,[],[],[],beginner/intermediate,edX
Minds and Machines,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B24.09x%2B3T2017,nan,[],[],[],beginner/intermediate,edX
Paradox and Infinity,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B24.118x%2B1T2018,nan,[],[],[],beginner/intermediate,edX
Paradox and Infinity,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,"In Paradox and Infinity we will study a cluster of puzzles, paradoxes and intellectual wonders&mdash;from the higher infinite to Gödel's Theorem and discuss their philosophical implications. The class aims to be an introduction to the highlights of the more technical side of philosophy. ",https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B24.118x%2B2T2015,nan,[],[],[],beginner/intermediate,edX
The Biology of Water and Health - Part 1,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AOECx%2B2T2015%2B2T2015,nan,[],[],[],beginner/intermediate,edX
Fundamentals of Materials Science and Engineering Part 1,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B3.012.1x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Fundamentals of Materials Science and Engineering Part 2,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B3.012.2x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Fundamentals of Materials Science and Engineering Part 3,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B3.012.3x%2B2T2018,nan,[],[],[],beginner/intermediate,edX
Microstructural Evolution in Materials,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B3.022x%2B1T2019,nan,[],[],[],beginner/intermediate,edX
"Electronic, Optical, and Magnetic Properties of Materials",https://www.edx.org/sites/default/files/theme/edx-logo-header.png,"How electronic, optical and magnetic properties of materials originate from their electronic and molecular structure and how they can be designed for particular applications.",https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B3.024x%2B1T2018,nan,[],[],[],beginner/intermediate,edX
"Electronic, Optical, and Magnetic Properties of Materials",https://www.edx.org/sites/default/files/theme/edx-logo-header.png,"How electronic, optical and magnetic properties of materials originate from their electronic and molecular structure and how they can be designed for particular applications.",https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3AMITx%2B3.024x%2B1T2018a,nan,[],[],[],beginner/intermediate,edX
Mechanical Behavior of Materials: Linear Elastic Behavior,https://www.edx.org/sites/default/files/theme/edx-logo-header.png,no summary,https://courses.edx.org/api/courses/v1/blocks/?course_id=course-v1%3Aadam%2B3.032.1x%2Btest_delete_orphans,nan,[],[],[],beginner/intermediate,edX
